"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
240000030401,240000030412,2,180,,,,
240000030401,240000030411,2,180,,,,
240000030501,240000030501,2,180,,,,
240000030501,240000030502,2,180,,,,
240000030501,240000030511,2,180,,,,
240000033112,240000033101,2,180,,,,
240000033112,240000033102,2,180,,,,
240000033112,240000033112,2,300,,,,
240000033112,240000033111,2,300,,,,
240000033212,240000033201,2,180,,,,
240000033212,240000033202,2,180,,,,
240000033212,240000033212,2,300,,,,
240000033212,240000033211,2,300,,,,
240000033312,240000033301,2,180,,,,
240000033312,240000033302,2,180,,,,
240000033312,240000033312,2,300,,,,
240000033312,240000033311,2,300,,,,
240000034211,240000034211,2,300,,,,
240000034211,240000034212,2,300,,,,
240000034311,240000034311,2,300,,,,
240000034311,240000034312,2,300,,,,
240000034311,250000051601,2,180,,,,
240000034311,250000051602,2,180,,,,
240000034411,240000034411,2,300,,,,
240000034411,240000034412,2,300,,,,
240000070511,240000070511,2,300,,,,
240000070511,240000070512,2,300,,,,
240000070512,240000070511,2,300,,,,
240000070512,240000070512,2,300,,,,
240000034412,240000034411,2,300,,,,
240000034412,240000034412,2,300,,,,
240000033311,240000033301,2,180,,,,
240000033311,240000033302,2,180,,,,
240000033311,240000033312,2,300,,,,
240000033311,240000033311,2,300,,,,
240000033211,240000033201,2,180,,,,
240000033211,240000033202,2,180,,,,
240000033211,240000033212,2,300,,,,
240000033211,240000033211,2,300,,,,
240000033111,240000033101,2,180,,,,
240000033111,240000033102,2,180,,,,
240000033111,240000033112,2,300,,,,
240000033111,240000033111,2,300,,,,
240000032611,240000032601,2,180,,,,
240000032611,240000032602,2,180,,,,
240000032611,240000032611,2,300,,,,
240000032511,240000032501,2,180,,,,
240000032511,240000032502,2,180,,,,
240000032511,240000032511,2,300,,,,
240000032511,240000032512,2,300,,,,
240000032511,710009275325,2,180,,,,
240000032411,240000032401,2,180,,,,
240000032411,240000032402,2,180,,,,
240000032411,240000032411,2,300,,,,
240000032411,240000032412,2,300,,,,
240000032311,240000032301,2,180,,,,
240000032311,240000032302,2,180,,,,
240000032311,240000032311,2,300,,,,
240000032311,240000032312,2,300,,,,
240000032211,240000032201,2,180,,,,
240000032211,240000032202,2,180,,,,
240000032211,240000032211,2,300,,,,
240000032211,240000032212,2,300,,,,
240000032111,240000032101,2,180,,,,
240000032111,240000032102,2,180,,,,
240000032111,240000032111,2,300,,,,
240000032111,240000032112,2,300,,,,
240000030111,240000030102,2,180,,,,
240000030111,240000030101,2,180,,,,
240000030111,240000030111,2,300,,,,
240000030111,240000030112,2,300,,,,
240000030111,240000100001,2,180,,,,
240000010601,240000010601,2,180,,,,
240000010601,240000010602,2,180,,,,
240000010501,240000010501,2,180,,,,
240000010501,240000010502,2,180,,,,
240000012301,240000012301,2,180,,,,
240000012301,240000012302,2,180,,,,
240000012301,240000012311,2,180,,,,
240000012301,240000012312,2,180,,,,
240000012301,240000012313,2,180,,,,
240000012301,710009275123,2,180,,,,
240000022401,240000022401,2,180,,,,
240000022401,240000022402,2,180,,,,
240000022401,240000022411,2,180,,,,
240000022401,240000022412,2,180,,,,
240000022401,250000052001,2,180,,,,
240000022401,250000052002,2,180,,,,
240000022501,250000056602,2,180,,,,
240000022501,250000056601,2,180,,,,
240000022501,240000022501,2,180,,,,
240000022501,240000022502,2,180,,,,
240000022501,240000022511,2,180,,,,
240000022501,240000022512,2,180,,,,
240000022702,240000022702,2,180,,,,
240000022702,240000022711,2,180,,,,
240000022702,240000022711,1,,341_900,330_700,,
240000022702,240000022712,2,180,,,,
240000022702,240000022712,1,,341_900,330_700,,
240000022702,250000055601,2,180,,,,
240000022502,250000056602,2,180,,,,
240000022502,250000056601,2,180,,,,
240000022502,240000022501,2,180,,,,
240000022502,240000022502,2,180,,,,
240000022502,240000022511,2,180,,,,
240000022502,240000022512,2,180,,,,
240000022402,240000022401,2,180,,,,
240000022402,240000022402,2,180,,,,
240000022402,240000022411,2,180,,,,
240000022402,240000022412,2,180,,,,
240000022402,250000052001,2,180,,,,
240000022402,250000052002,2,180,,,,
240000012302,240000012301,2,180,,,,
240000012302,240000012302,2,180,,,,
240000012302,240000012311,2,180,,,,
240000012302,240000012312,2,180,,,,
240000012302,240000012313,2,180,,,,
240000012302,710009275123,2,180,,,,
240000012204,240000012201,2,180,,,,
240000012204,240000012202,2,180,,,,
240000012204,240000012204,2,180,,,,
240000012204,240000012206,2,180,,,,
240000012204,240000012211,2,180,,,,
240000012204,240000012212,2,180,,,,
240000010502,240000010501,2,180,,,,
240000010502,240000010502,2,180,,,,
240000010602,240000010601,2,180,,,,
240000010602,240000010602,2,180,,,,
240000012206,240000012201,2,180,,,,
240000012206,240000012202,2,180,,,,
240000012206,240000012204,2,180,,,,
240000012206,240000012206,2,180,,,,
240000012206,240000012211,2,180,,,,
240000012206,240000012212,2,180,,,,
240000011003,000008010060,2,240,,,,
240000011003,240000011001,2,240,,,,
240000011003,240000011003,2,240,,,,
240000011003,240000011012,2,240,,,,
240000011003,240000011011,2,240,,,,
240000011003,240000011002,2,240,,,,
240000011003,710009275110,2,180,,,,
240000011003,250000050204,2,240,,,,
240000011003,250000050205,2,240,,,,
240000011301,240000011302,2,180,,,,
240000011301,240000011301,2,180,,,,
240000011301,240000011312,2,180,,,,
240000011301,240000011311,2,180,,,,
240000030502,240000030501,2,180,,,,
240000030502,240000030502,2,180,,,,
240000030502,240000030511,2,180,,,,
240000030402,240000030401,2,180,,,,
240000030402,240000030402,2,180,,,,
240000030402,240000030412,2,180,,,,
240000030402,240000030411,2,180,,,,
240000030302,250000055701,2,180,,,,
240000030302,250000055702,2,180,,,,
240000030302,240000030301,2,180,,,,
240000030302,240000030302,2,180,,,,
240000030302,240000030312,2,180,,,,
240000030302,240000030311,2,180,,,,
240000030202,240000030201,2,180,,,,
240000030202,240000030202,2,180,,,,
240000030202,240000030212,2,180,,,,
240000030202,240000030211,2,180,,,,
240000010801,240000010802,2,180,,,,
240000010801,240000010801,2,180,,,,
240000010801,240000010811,2,180,,,,
240000010801,240000010812,2,180,,,,
240000010901,240000010902,2,180,,,,
240000010901,240000010901,2,180,,,,
240000010901,240000010911,2,180,,,,
240000010901,240000010912,2,180,,,,
240000011402,240000011401,2,180,,,,
240000011402,240000011402,2,180,,,,
240000011402,240000011412,2,180,,,,
240000011402,240000011411,2,180,,,,
240000011402,250000053202,2,180,,,,
240000011102,240000011101,2,180,,,,
240000011102,240000011102,2,180,,,,
240000034212,240000034211,2,300,,,,
240000034212,240000034212,2,300,,,,
240000071112,240000071112,2,300,,,,
240000071112,240000071111,2,300,,,,
240000071112,250000060301,2,180,,,,
240000071112,250000060302,2,180,,,,
240000032112,240000032101,2,180,,,,
240000032112,240000032102,2,180,,,,
240000032112,240000032111,2,300,,,,
240000032112,240000032112,2,300,,,,
240000032212,240000032201,2,180,,,,
240000032212,240000032202,2,180,,,,
240000032212,240000032211,2,300,,,,
240000032212,240000032212,2,300,,,,
240000032312,240000032301,2,180,,,,
240000032312,240000032302,2,180,,,,
240000032312,240000032311,2,300,,,,
240000032312,240000032312,2,300,,,,
240000032412,240000032401,2,180,,,,
240000032412,240000032402,2,180,,,,
240000032412,240000032411,2,300,,,,
240000032412,240000032412,2,300,,,,
240000032512,240000032501,2,180,,,,
240000032512,240000032502,2,180,,,,
240000032512,240000032511,2,300,,,,
240000032512,240000032512,2,300,,,,
240000032512,710009275325,2,180,,,,
240000013011,240000013011,2,300,,,,
240000013011,240000013012,2,300,,,,
240000010411,240000010411,2,300,,,,
240000010411,240000010412,2,300,,,,
240000010211,240000010211,2,300,,,,
240000010211,240000010212,2,300,,,,
240000014111,240000014111,2,300,,,,
240000014111,240000014112,2,300,,,,
240000014211,240000014211,2,300,,,,
240000014211,240000014212,2,300,,,,
240000024311,240000024311,2,300,,,,
240000024311,240000024312,2,300,,,,
240000024411,240000024411,2,300,,,,
240000024411,240000024412,2,300,,,,
240000024411,250000053601,2,180,,,,
240000024511,240000024511,2,300,,,,
240000024511,240000024512,2,300,,,,
240000024611,240000024611,2,300,,,,
240000024611,240000024612,2,300,,,,
240000024711,240000024711,2,300,,,,
240000024612,240000024611,2,300,,,,
240000024612,240000024612,2,300,,,,
240000024512,240000024511,2,300,,,,
240000024512,240000024512,2,300,,,,
240000024412,240000024411,2,300,,,,
240000024412,240000024412,2,300,,,,
240000024412,250000053601,2,180,,,,
240000024312,240000024311,2,300,,,,
240000024312,240000024312,2,300,,,,
240000014212,240000014211,2,300,,,,
240000014212,240000014212,2,300,,,,
240000014112,240000014111,2,300,,,,
240000014112,240000014112,2,300,,,,
240000010212,240000010211,2,300,,,,
240000010212,240000010212,2,300,,,,
240000010412,240000010411,2,300,,,,
240000010412,240000010412,2,300,,,,
240000013012,240000013011,2,300,,,,
240000013012,240000013012,2,300,,,,
240000014313,240000014313,2,300,,,,
240000014313,240000014314,2,300,,,,
240000014313,240000014311,2,300,,,,
240000014313,240000014312,2,300,,,,
240000014313,250000057202,2,180,,,,
240000014313,250000057201,2,180,,,,
240000014313,250000057203,2,180,,,,
240000010112,240000010101,2,180,,,,
240000010112,240000010102,2,180,,,,
240000010112,240000010112,2,300,,,,
240000010112,240000010111,2,300,,,,
240000010112,250000054001,2,180,,,,
240000010112,250000054002,2,180,,,,
240000010111,240000010101,2,180,,,,
240000010111,240000010102,2,180,,,,
240000010111,240000010112,2,300,,,,
240000010111,240000010111,2,300,,,,
240000010111,250000054001,2,180,,,,
240000010111,250000054002,2,180,,,,
240000012111,240000012101,2,180,,,,
240000012111,240000012102,2,180,,,,
240000012111,240000012111,2,300,,,,
240000012111,240000012112,2,300,,,,
240000012211,240000012201,2,180,,,,
240000012211,240000012202,2,180,,,,
240000012211,240000012204,2,180,,,,
240000012211,240000012206,2,180,,,,
240000012211,240000012211,2,300,,,,
240000012211,240000012212,2,300,,,,
240000012311,240000012301,2,180,,,,
240000012311,240000012302,2,180,,,,
240000012311,240000012311,2,300,,,,
240000012311,240000012312,2,300,,,,
240000012311,240000012313,2,300,,,,
240000012311,710009275123,2,180,,,,
240000022411,240000022401,2,180,,,,
240000022411,240000022402,2,180,,,,
240000022411,240000022411,2,300,,,,
240000022411,240000022412,2,300,,,,
240000022411,250000052001,2,180,,,,
240000022411,250000052002,2,180,,,,
240000022511,250000056602,2,180,,,,
240000022511,250000056601,2,180,,,,
240000022511,240000022501,2,180,,,,
240000022511,240000022502,2,180,,,,
240000022511,240000022511,2,300,,,,
240000022511,240000022512,2,300,,,,
240000022711,240000022702,2,180,,,,
240000022711,240000022702,1,,330_700,341_900,,
240000022711,240000022711,2,300,,,,
240000022711,240000022712,2,300,,,,
240000022711,250000055601,2,180,,,,
240000030412,240000030401,2,180,,,,
240000030412,240000030402,2,180,,,,
240000030412,240000030412,2,300,,,,
240000030412,240000030411,2,300,,,,
240000030312,250000055701,2,180,,,,
240000030312,250000055702,2,180,,,,
240000030312,240000030301,2,180,,,,
240000030312,240000030302,2,180,,,,
240000030312,240000030312,2,300,,,,
240000030312,240000030311,2,300,,,,
240000030212,240000030201,2,180,,,,
240000030212,240000030202,2,180,,,,
240000030212,240000030212,2,300,,,,
240000030212,240000030211,2,300,,,,
240000022712,240000022702,2,180,,,,
240000022712,240000022702,1,,330_700,341_900,,
240000022712,240000022711,2,300,,,,
240000022712,240000022712,2,300,,,,
240000022712,250000055601,2,180,,,,
240000022512,250000056602,2,180,,,,
240000022512,250000056601,2,180,,,,
240000022512,240000022501,2,180,,,,
240000022512,240000022502,2,180,,,,
240000022512,240000022511,2,300,,,,
240000022512,240000022512,2,300,,,,
240000022412,240000022401,2,180,,,,
240000022412,240000022402,2,180,,,,
240000022412,240000022411,2,300,,,,
240000022412,240000022412,2,300,,,,
240000022412,250000052001,2,180,,,,
240000022412,250000052002,2,180,,,,
240000012312,240000012301,2,180,,,,
240000012312,240000012302,2,180,,,,
240000012312,240000012311,2,300,,,,
240000012312,240000012312,2,300,,,,
240000012312,240000012313,2,300,,,,
240000012312,710009275123,2,180,,,,
240000012212,240000012201,2,180,,,,
240000012212,240000012202,2,180,,,,
240000012212,240000012204,2,180,,,,
240000012212,240000012206,2,180,,,,
240000012212,240000012211,2,300,,,,
240000012212,240000012212,2,300,,,,
240000012112,240000012101,2,180,,,,
240000012112,240000012102,2,180,,,,
240000012112,240000012111,2,300,,,,
240000012112,240000012112,2,300,,,,
240000051011,250000051201,2,180,,,,
240000051011,250000051202,2,180,,,,
240000051011,240000051011,2,300,,,,
240000051011,240000051012,2,300,,,,
240000071212,240000071212,2,300,,,,
240000071212,240000071211,2,300,,,,
240000051012,250000051201,2,180,,,,
240000051012,250000051202,2,180,,,,
240000051012,240000051011,2,300,,,,
240000051012,240000051012,2,300,,,,
240000061311,240000061311,2,300,,,,
240000061311,240000061312,2,300,,,,
240000061311,240000061313,2,300,,,,
240000061312,240000061311,2,300,,,,
240000061312,240000061312,2,300,,,,
240000061312,240000061313,2,300,,,,
240000061212,240000061212,2,300,,,,
240000061212,240000061211,2,300,,,,
240000061112,240000061112,2,300,,,,
240000061112,240000061111,2,300,,,,
240000012313,240000012301,2,180,,,,
240000012313,240000012302,2,180,,,,
240000012313,240000012311,2,300,,,,
240000012313,240000012312,2,300,,,,
240000012313,240000012313,2,300,,,,
240000012313,710009275123,2,180,,,,
240000030211,240000030201,2,180,,,,
240000030211,240000030202,2,180,,,,
240000030211,240000030212,2,300,,,,
240000030211,240000030211,2,300,,,,
240000030311,250000055701,2,180,,,,
240000030311,250000055702,2,180,,,,
240000030311,240000030301,2,180,,,,
240000030311,240000030302,2,180,,,,
240000030311,240000030312,2,300,,,,
240000030311,240000030311,2,300,,,,
240000030411,240000030401,2,180,,,,
240000030411,240000030402,2,180,,,,
240000030411,240000030412,2,300,,,,
240000030411,240000030411,2,300,,,,
240000030511,240000030501,2,180,,,,
240000030511,240000030502,2,180,,,,
240000030511,240000030511,2,300,,,,
240000014314,240000014313,2,300,,,,
240000014314,240000014314,2,300,,,,
240000014314,240000014311,2,300,,,,
240000014314,240000014312,2,300,,,,
240000014314,250000057202,2,180,,,,
240000014314,250000057201,2,180,,,,
240000014314,250000057203,2,180,,,,
240000040313,250000056902,2,180,,,,
240000040313,250000056901,2,180,,,,
240000040313,240000040313,2,300,,,,
240000040313,240000040311,2,300,,,,
240000040313,240000040312,2,300,,,,
240000042411,240000042411,2,300,,,,
240000042411,240000042412,2,300,,,,
240000042411,250000050902,2,180,,,,
240000042411,250000050901,2,180,,,,
240000043611,240000043611,2,300,,,,
240000043611,240000043612,2,300,,,,
240000043612,240000043611,2,300,,,,
240000043612,240000043612,2,300,,,,
240000042412,240000042411,2,300,,,,
240000042412,240000042412,2,300,,,,
240000042412,250000050902,2,180,,,,
240000042412,250000050901,2,180,,,,
240000042711,240000042711,2,300,,,,
240000042711,240000042712,2,300,,,,
240000042712,240000042711,2,300,,,,
240000042712,240000042712,2,300,,,,
240000062611,250000052802,2,180,,,,
240000062611,250000052801,2,180,,,,
240000062611,240000062611,2,300,,,,
240000062611,240000062612,2,300,,,,
240000062611,240000062613,2,300,,,,
240000062511,240000062511,2,300,,,,
240000062511,240000062512,2,300,,,,
240000062511,250000052102,2,180,,,,
240000062511,250000052101,2,180,,,,
240000062411,240000062411,2,300,,,,
240000062411,240000062412,2,300,,,,
240000062411,250000053302,2,180,,,,
240000062411,250000053301,2,180,,,,
240000062311,240000062311,2,300,,,,
240000062311,240000062312,2,300,,,,
240000062311,250000052902,2,180,,,,
240000062311,250000052901,2,180,,,,
240000050811,240000050811,2,300,,,,
240000050811,240000050812,2,300,,,,
240000050811,240000050813,2,300,,,,
240000051911,250000051101,2,180,,,,
240000051911,250000051102,2,180,,,,
240000051911,240000051911,2,300,,,,
240000051911,240000051912,2,300,,,,
240000051111,240000051111,2,300,,,,
240000051111,240000051112,2,300,,,,
240000051112,240000051111,2,300,,,,
240000051112,240000051112,2,300,,,,
240000051912,250000051101,2,180,,,,
240000051912,250000051102,2,180,,,,
240000051912,240000051911,2,300,,,,
240000051912,240000051912,2,300,,,,
240000050812,240000050811,2,300,,,,
240000050812,240000050812,2,300,,,,
240000050812,240000050813,2,300,,,,
240000062312,240000062311,2,300,,,,
240000062312,240000062312,2,300,,,,
240000062312,250000052902,2,180,,,,
240000062312,250000052901,2,180,,,,
240000062412,240000062411,2,300,,,,
240000062412,240000062412,2,300,,,,
240000062412,250000053302,2,180,,,,
240000062412,250000053301,2,180,,,,
240000062512,240000062511,2,300,,,,
240000062512,240000062512,2,300,,,,
240000062512,250000052102,2,180,,,,
240000062512,250000052101,2,180,,,,
240000071111,240000071112,2,300,,,,
240000071111,240000071111,2,300,,,,
240000071111,250000060301,2,180,,,,
240000071111,250000060302,2,180,,,,
240000071211,240000071212,2,300,,,,
240000071211,240000071211,2,300,,,,
240000071311,240000071311,2,300,,,,
240000071311,240000071312,2,300,,,,
240000071411,240000071411,2,300,,,,
240000071411,240000071412,2,300,,,,
240000071511,240000071511,2,300,,,,
240000071511,240000071512,2,300,,,,
240000071611,240000071611,2,300,,,,
240000071611,240000071612,2,300,,,,
240000071711,240000071711,2,300,,,,
240000071711,240000071712,2,300,,,,
240000071811,240000071811,2,300,,,,
240000071811,240000071812,2,300,,,,
240000071911,000008012011,2,180,,,,
240000071911,240000071911,2,300,,,,
240000071911,240000071912,2,300,,,,
240000071911,240000071913,2,300,,,,
240000071912,000008012011,2,180,,,,
240000071912,240000071911,2,300,,,,
240000071912,240000071912,2,300,,,,
240000071912,240000071913,2,300,,,,
240000071812,240000071811,2,300,,,,
240000071812,240000071812,2,300,,,,
240000071712,240000071711,2,300,,,,
240000071712,240000071712,2,300,,,,
240000071612,240000071611,2,300,,,,
240000071612,240000071612,2,300,,,,
240000061211,240000061212,2,300,,,,
240000061211,240000061211,2,300,,,,
240000071512,240000071511,2,300,,,,
240000071512,240000071512,2,300,,,,
240000071412,240000071411,2,300,,,,
240000071412,240000071412,2,300,,,,
240000071312,240000071311,2,300,,,,
240000071312,240000071312,2,300,,,,
240000013111,240000013111,2,300,,,,
240000013111,240000013112,2,300,,,,
240000013111,250000051901,2,180,,,,
240000013111,250000051902,2,180,,,,
240000011312,240000011302,2,180,,,,
240000011312,240000011301,2,180,,,,
240000011312,240000011312,2,300,,,,
240000011312,240000011311,2,300,,,,
240000011012,000008010060,2,240,,,,
240000011012,240000011001,2,240,,,,
240000011012,240000011003,2,240,,,,
240000011012,240000011012,2,300,,,,
240000011012,240000011011,2,240,,,,
240000011012,240000011002,2,240,,,,
240000011012,710009275110,2,180,,,,
240000011012,250000050204,2,240,,,,
240000011012,250000050205,2,240,,,,
240000011011,000008010060,2,240,,,,
240000011011,240000011001,2,240,,,,
240000011011,240000011003,2,240,,,,
240000011011,240000011012,2,240,,,,
240000011011,240000011011,2,300,,,,
240000011011,240000011002,2,240,,,,
240000011011,710009275110,2,180,,,,
240000011011,250000050204,2,240,,,,
240000011011,250000050205,2,240,,,,
240000011311,240000011302,2,180,,,,
240000011311,240000011301,2,180,,,,
240000011311,240000011312,2,300,,,,
240000011311,240000011311,2,300,,,,
240000013112,240000013111,2,300,,,,
240000013112,240000013112,2,300,,,,
240000013112,250000051901,2,180,,,,
240000013112,250000051902,2,180,,,,
240000013811,250000060701,2,180,,,,
240000013811,250000060702,2,180,,,,
240000013811,240000013811,2,300,,,,
240000013811,240000013812,2,300,,,,
240000013812,250000060701,2,180,,,,
240000013812,250000060702,2,180,,,,
240000013812,240000013811,2,300,,,,
240000013812,240000013812,2,300,,,,
240000030112,240000030102,2,180,,,,
240000030112,240000030101,2,180,,,,
240000030112,240000030111,2,300,,,,
240000030112,240000030112,2,300,,,,
240000030112,240000100001,2,180,,,,
240000012612,240000012601,2,180,,,,
240000012612,240000012602,2,180,,,,
240000012612,240000012612,2,300,,,,
240000012612,240000012611,2,300,,,,
240000012511,240000012501,2,60,,,,
240000012511,240000012502,2,60,,,,
240000012511,240000012511,2,300,,,,
240000012511,240000012512,1,,,,,
240000012511,240000012503,2,60,,,,
240000012511,240000012505,2,60,,,,
240000040111,240000040111,2,300,,,,
240000040111,240000040112,2,300,,,,
240000040211,240000040211,2,300,,,,
240000040211,240000040212,2,300,,,,
240000040311,250000056902,2,180,,,,
240000040311,250000056901,2,180,,,,
240000040311,240000040313,2,300,,,,
240000040311,240000040311,2,300,,,,
240000040311,240000040312,2,300,,,,
240000040411,240000040411,2,300,,,,
240000040411,240000040412,2,300,,,,
240000010811,240000010802,2,180,,,,
240000010811,240000010801,2,180,,,,
240000010811,240000010811,2,300,,,,
240000010811,240000010812,2,300,,,,
240000010911,240000010902,2,180,,,,
240000010911,240000010901,2,180,,,,
240000010911,240000010911,2,300,,,,
240000010911,240000010912,2,300,,,,
240000011511,240000011511,2,300,,,,
240000014411,240000014411,2,300,,,,
240000014411,240000014412,2,300,,,,
240000014411,250000052702,2,180,,,,
240000014411,250000052701,2,180,,,,
240000014311,240000014313,2,300,,,,
240000014311,240000014314,2,300,,,,
240000014311,240000014311,2,300,,,,
240000014311,240000014312,2,300,,,,
240000014311,250000057202,2,180,,,,
240000014311,250000057201,2,180,,,,
240000014311,250000057203,2,180,,,,
240000060111,240000060111,2,300,,,,
240000060111,240000060112,2,300,,,,
240000060111,250000053002,2,180,,,,
240000060111,250000053001,2,180,,,,
240000060311,240000060311,2,300,,,,
240000060311,240000060312,2,300,,,,
240000060411,240000060411,2,300,,,,
240000060411,240000060412,2,300,,,,
240000060611,240000060611,2,300,,,,
240000060611,240000060612,2,300,,,,
240000061411,240000061411,2,300,,,,
240000061411,240000061412,2,300,,,,
240000061412,240000061411,2,300,,,,
240000061412,240000061412,2,300,,,,
240000060612,240000060611,2,300,,,,
240000060612,240000060612,2,300,,,,
240000060412,240000060411,2,300,,,,
240000060412,240000060412,2,300,,,,
240000060312,240000060311,2,300,,,,
240000060312,240000060312,2,300,,,,
240000060112,240000060111,2,300,,,,
240000060112,240000060112,2,300,,,,
240000060112,250000053002,2,180,,,,
240000060112,250000053001,2,180,,,,
240000014312,240000014313,2,300,,,,
240000014312,240000014314,2,300,,,,
240000014312,240000014311,2,300,,,,
240000014312,240000014312,2,300,,,,
240000014312,250000057202,2,180,,,,
240000014312,250000057201,2,180,,,,
240000014312,250000057203,2,180,,,,
240000014412,240000014411,2,300,,,,
240000014412,240000014412,2,300,,,,
240000014412,250000052702,2,180,,,,
240000014412,250000052701,2,180,,,,
240000010912,240000010902,2,180,,,,
240000010912,240000010901,2,180,,,,
240000010912,240000010911,2,300,,,,
240000010912,240000010912,2,300,,,,
240000010812,240000010802,2,180,,,,
240000010812,240000010801,2,180,,,,
240000010812,240000010811,2,300,,,,
240000010812,240000010812,2,300,,,,
240000040412,240000040411,2,300,,,,
240000040412,240000040412,2,300,,,,
240000040312,250000056902,2,180,,,,
240000040312,250000056901,2,180,,,,
240000040312,240000040313,2,300,,,,
240000040312,240000040311,2,300,,,,
240000040312,240000040312,2,300,,,,
240000040212,240000040211,2,300,,,,
240000040212,240000040212,2,300,,,,
240000040112,240000040111,2,300,,,,
240000040112,240000040112,2,300,,,,
240000012512,240000012501,2,60,,,,
240000012512,240000012502,2,60,,,,
240000012512,240000012511,1,,,,,
240000012512,240000012512,2,300,,,,
240000012512,240000012503,2,60,,,,
240000012512,240000012505,2,60,,,,
240000012611,240000012601,2,180,,,,
240000012611,240000012602,2,180,,,,
240000012611,240000012612,2,300,,,,
240000012611,240000012611,2,300,,,,
240000060711,240000060711,2,300,,,,
240000060711,240000060712,2,300,,,,
240000060712,240000060711,2,300,,,,
240000060712,240000060712,2,300,,,,
240000061111,240000061112,2,300,,,,
240000061111,240000061111,2,300,,,,
900000470322,900000470000,2,600,,,,
900000470322,900000470168,2,420,,,,
900000470322,900000470283,2,180,,,,
300000001472,300000001471,2,180,,,,
300000001472,300000001472,2,180,,,,
300000001482,300000001481,2,180,,,,
300000001482,300000001482,2,180,,,,
300000001492,300000001491,2,180,,,,
300000001492,300000001492,2,180,,,,
300000001502,300000001501,2,180,,,,
300000001502,300000001502,2,180,,,,
300000001552,300000001551,2,180,,,,
300000001552,300000001552,2,180,,,,
300000001562,300000001561,2,180,,,,
300000001562,300000001562,2,180,,,,
250000031401,250000031401,2,180,,,,
250000032202,250000032201,2,180,,,,
250000032202,250000032202,2,180,,,,
250000032202,250000032203,2,180,,,,
250000032202,250000032204,2,180,,,,
000008011320,000008011320,2,300,,,,
000008012503,000008012503,2,300,,,,
000008013475,000008013475,2,300,,,,
000008011425,000008011425,2,300,,,,
000008011421,000008011421,2,300,,,,
000008011419,000008011419,2,300,,,,
160000008011,160000008011,2,60,,,,
160000008011,160000008012,2,60,,,,
160000008011,640000008921,2,180,,,,
160000008011,640000008922,2,180,,,,
160000008012,160000008011,2,60,,,,
160000008012,160000008012,2,60,,,,
160000008012,640000008921,2,180,,,,
160000008012,640000008922,2,180,,,,
160000003681,160000003681,2,60,,,,
160000003681,160000003682,2,60,,,,
160000003682,160000003681,2,60,,,,
160000003682,160000003682,2,60,,,,
160000003691,160000003691,2,60,,,,
160000003691,160000003692,2,60,,,,
160000003692,160000003691,2,60,,,,
160000003692,160000003692,2,60,,,,
250000031801,250000031801,2,180,,,,
250000056702,250000056701,2,180,,,,
250000056702,250000056702,2,180,,,,
250000056702,240000088411,2,180,,,,
250000056702,240000088412,2,180,,,,
300000001181,300000001182,2,180,,,,
300000001181,300000001181,2,180,,,,
160000006581,160000006581,2,60,,,,
300000000791,300000000791,2,180,,,,
300000000791,300000000792,2,180,,,,
300000000941,300000000941,2,180,,,,
300000000941,300000000942,2,180,,,,
300000000942,300000000941,2,180,,,,
300000000942,300000000942,2,180,,,,
300000000961,300000000962,2,180,,,,
300000000961,300000000961,2,180,,,,
300000001132,300000001132,2,180,,,,
300000001132,300000001131,2,180,,,,
300000002282,300000002281,2,180,,,,
300000002282,300000002282,2,180,,,,
300000002412,300000002411,2,180,,,,
300000002412,300000002412,2,180,,,,
300000002622,300000002621,2,180,,,,
300000002622,300000002622,2,180,,,,
300000002732,300000002731,2,180,,,,
300000002732,300000002732,2,180,,,,
300000002762,300000002761,2,180,,,,
300000002762,300000002762,2,180,,,,
300000002772,300000002771,2,180,,,,
300000002772,300000002772,2,180,,,,
300000002872,300000002872,2,180,,,,
300000002872,780000455101,2,180,,,,
300000003032,160000007501,2,180,,,,
300000003032,160000007502,2,180,,,,
300000003032,300000003031,1,,,,,
300000003032,300000003032,2,180,,,,
300000003232,300000003231,2,180,,,,
300000003232,300000003232,2,180,,,,
300000003262,300000003261,2,180,,,,
300000003262,300000003262,2,180,,,,
300000003272,300000003271,2,180,,,,
300000003272,300000003272,2,180,,,,
300000003352,300000003352,2,180,,,,
300000003352,300000003351,2,180,,,,
300000003872,300000003871,2,180,,,,
300000003872,300000003872,2,180,,,,
300000003882,300000003881,2,180,,,,
300000003882,300000003882,2,180,,,,
300000003921,300000003922,2,180,,,,
300000003921,300000003921,2,180,,,,
300000003921,000008071037,2,180,,,,
300000004033,300000004031,2,180,,,,
300000004033,300000004032,2,180,,,,
300000004033,300000004033,2,180,,,,
300000004132,300000004131,2,180,,,,
300000004132,300000004132,2,180,,,,
300000004302,300000004301,2,180,,,,
300000004302,300000004302,2,180,,,,
300000004312,300000004311,2,180,,,,
300000004312,300000004312,2,180,,,,
300000004482,300000004481,2,180,,,,
300000004482,300000004482,2,180,,,,
300000004522,300000004521,2,180,,,,
300000004522,300000004522,2,180,,,,
300000004522,000008071036,2,180,,,,
300000004582,300000004581,2,180,,,,
300000004582,300000004582,2,180,,,,
300000004702,300000004701,2,180,,,,
300000004702,300000004702,2,180,,,,
300000004712,300000004711,2,180,,,,
300000004712,300000004712,2,180,,,,
